country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Lithuania,LT,2023-W04,national,LT,Lithuania,5907,6216,2805998,221.5254608,95.02895753,TESSy COVID-19
Lithuania,LT,2023-W05,national,LT,Lithuania,1354,6604,2805998,235.3529831,20.50272562,TESSy COVID-19
Lithuania,LT,2023-W06,national,LT,Lithuania,1435,6786,2805998,241.839089,21.14647804,TESSy COVID-19
Lithuania,LT,2023-W07,national,LT,Lithuania,1275,5860,2805998,208.8383527,21.75767918,TESSy COVID-19
Lithuania,LT,2023-W08,national,LT,Lithuania,1546,7055,2805998,251.425696,21.9135365,TESSy COVID-19
Lithuania,LT,2023-W09,national,LT,Lithuania,1520,7105,2805998,253.2075932,21.39338494,TESSy COVID-19
Lithuania,LT,2023-W10,national,LT,Lithuania,1504,7516,2805998,267.8547882,20.01064396,TESSy COVID-19
Lithuania,LT,2023-W11,national,LT,Lithuania,1613,8501,2805998,302.9581632,18.97423832,TESSy COVID-19
Lithuania,LT,2023-W12,national,LT,Lithuania,1388,8354,2805998,297.7193854,16.61479531,TESSy COVID-19
Lithuania,LT,2023-W13,national,LT,Lithuania,1157,6970,2805998,248.3964707,16.59971306,TESSy COVID-19
Lithuania,LT,2023-W14,national,LT,Lithuania,969,5933,2805998,211.4399226,16.33237822,TESSy COVID-19
Lithuania,LT,2023-W15,national,LT,Lithuania,636,4656,2805998,165.9302679,13.65979381,TESSy COVID-19
Lithuania,LT,2023-W16,national,LT,Lithuania,488,4544,2805998,161.9388182,10.73943662,TESSy COVID-19
Lithuania,LT,2023-W17,national,LT,Lithuania,526,3877,2805998,138.1683095,13.56719113,TESSy COVID-19
Lithuania,LT,2023-W18,national,LT,Lithuania,335,3205,2805998,114.219611,10.4524181,TESSy COVID-19
Lithuania,LT,2023-W19,national,LT,Lithuania,350,3585,2805998,127.7620298,9.762900976,TESSy COVID-19
Lithuania,LT,2023-W20,national,LT,Lithuania,322,3462,2805998,123.3785626,9.300982091,TESSy COVID-19
Luxembourg,LU,2020-W01,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W02,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W03,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W04,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W05,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W06,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W07,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W08,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W09,national,LU,Luxembourg,1,17,645397,2.634037654,5.882352941,TESSy COVID-19
Luxembourg,LU,2020-W10,national,LU,Luxembourg,3,24,645397,3.718641394,12.5,TESSy COVID-19
Luxembourg,LU,2020-W11,national,LU,Luxembourg,83,534,645397,82.73977102,15.54307116,TESSy COVID-19
Luxembourg,LU,2020-W12,national,LU,Luxembourg,682,4171,645397,646.2688857,16.35099497,TESSy COVID-19
Luxembourg,LU,2020-W13,national,LU,Luxembourg,1067,9664,645397,1497.372935,11.04097682,TESSy COVID-19
Luxembourg,LU,2020-W14,national,LU,Luxembourg,624,7119,645397,1103.042004,8.765276022,TESSy COVID-19
Luxembourg,LU,2020-W15,national,LU,Luxembourg,294,5072,645397,785.8728813,5.796529968,TESSy COVID-19
Luxembourg,LU,2020-W16,national,LU,Luxembourg,110,5007,645397,775.8015609,2.196924306,TESSy COVID-19
Luxembourg,LU,2020-W17,national,LU,Luxembourg,77,5660,645397,876.9795955,1.360424028,TESSy COVID-19
Luxembourg,LU,2020-W18,national,LU,Luxembourg,46,8652,645397,1340.570223,0.531668978,TESSy COVID-19
Luxembourg,LU,2020-W19,national,LU,Luxembourg,30,7316,645397,1133.565852,0.410060142,TESSy COVID-19
Luxembourg,LU,2020-W20,national,LU,Luxembourg,26,7372,645397,1142.242682,0.352685838,TESSy COVID-19
Luxembourg,LU,2020-W21,national,LU,Luxembourg,32,6859,645397,1062.756722,0.466540312,TESSy COVID-19
Luxembourg,LU,2020-W22,national,LU,Luxembourg,13,9891,645397,1532.545085,0.131432616,TESSy COVID-19
Luxembourg,LU,2020-W23,national,LU,Luxembourg,10,10621,645397,1645.65376,0.094153093,TESSy COVID-19
Luxembourg,LU,2020-W24,national,LU,Luxembourg,26,23343,645397,3616.843586,0.111382427,TESSy COVID-19
Luxembourg,LU,2020-W25,national,LU,Luxembourg,36,34718,645397,5379.324664,0.103692609,TESSy COVID-19
Luxembourg,LU,2020-W26,national,LU,Luxembourg,106,28736,645397,4452.453296,0.368875278,TESSy COVID-19
Luxembourg,LU,2020-W27,national,LU,Luxembourg,203,56841,645397,8807.137312,0.357136574,TESSy COVID-19
Luxembourg,LU,2020-W28,national,LU,Luxembourg,255,59222,645397,9176.057527,0.430583229,TESSy COVID-19
Luxembourg,LU,2020-W29,national,LU,Luxembourg,414,79295,645397,12286.23622,0.522101015,TESSy COVID-19
Luxembourg,LU,2020-W30,national,LU,Luxembourg,473,65438,645397,10139.18565,0.722821602,TESSy COVID-19
Luxembourg,LU,2020-W31,national,LU,Luxembourg,355,54434,645397,8434.188569,0.652165926,TESSy COVID-19
Luxembourg,LU,2020-W32,national,LU,Luxembourg,249,43043,645397,6669.228397,0.578491276,TESSy COVID-19
Luxembourg,LU,2020-W33,national,LU,Luxembourg,178,32766,645397,5076.875164,0.543246048,TESSy COVID-19
Luxembourg,LU,2020-W34,national,LU,Luxembourg,250,36796,645397,5701.297031,0.679421676,TESSy COVID-19
Luxembourg,LU,2020-W35,national,LU,Luxembourg,262,37837,645397,5862.593102,0.692443904,TESSy COVID-19
Luxembourg,LU,2020-W36,national,LU,Luxembourg,265,47840,645397,7412.491846,0.553929766,TESSy COVID-19
Luxembourg,LU,2020-W37,national,LU,Luxembourg,240,50873,645397,7882.435152,0.471763018,TESSy COVID-19
Luxembourg,LU,2020-W38,national,LU,Luxembourg,590,40511,645397,6276.91173,1.45639456,TESSy COVID-19
Luxembourg,LU,2020-W39,national,LU,Luxembourg,409,36760,645397,5695.719069,1.112622416,TESSy COVID-19
Luxembourg,LU,2020-W40,national,LU,Luxembourg,463,38523,645397,5968.884268,1.201879397,TESSy COVID-19
Luxembourg,LU,2020-W41,national,LU,Luxembourg,682,39462,645397,6114.376113,1.728244894,TESSy COVID-19
Luxembourg,LU,2020-W42,national,LU,Luxembourg,1110,47336,645397,7334.400377,2.344938313,TESSy COVID-19
Luxembourg,LU,2020-W43,national,LU,Luxembourg,2710,60469,645397,9369.271936,4.481635218,TESSy COVID-19
Luxembourg,LU,2020-W44,national,LU,Luxembourg,3089,76647,645397,11875.94612,4.03016426,TESSy COVID-19
Luxembourg,LU,2020-W45,national,LU,Luxembourg,2634,68492,645397,10612.38277,3.845704608,TESSy COVID-19
Luxembourg,LU,2020-W46,national,LU,Luxembourg,2835,67705,645397,10490.44232,4.187283066,TESSy COVID-19
Luxembourg,LU,2020-W47,national,LU,Luxembourg,3255,69662,645397,10793.66653,4.672561798,TESSy COVID-19
Luxembourg,LU,2020-W48,national,LU,Luxembourg,3410,69532,645397,10773.52389,4.904216764,TESSy COVID-19
Luxembourg,LU,2020-W49,national,LU,Luxembourg,3633,69941,645397,10836.89574,5.194378119,TESSy COVID-19
Luxembourg,LU,2020-W50,national,LU,Luxembourg,3241,70276,645397,10888.80178,4.611816267,TESSy COVID-19
Luxembourg,LU,2020-W51,national,LU,Luxembourg,2623,78255,645397,12125.0951,3.351862501,TESSy COVID-19
Luxembourg,LU,2020-W52,national,LU,Luxembourg,1289,49873,645397,7727.491761,2.584564795,TESSy COVID-19
Luxembourg,LU,2020-W53,national,LU,Luxembourg,1111,33945,645397,5259.553422,3.272941523,TESSy COVID-19
Luxembourg,LU,2021-W01,national,LU,Luxembourg,1035,63187,645397,9790.408074,1.637995157,TESSy COVID-19
Luxembourg,LU,2021-W02,national,LU,Luxembourg,857,51279,645397,7945.342169,1.671249439,TESSy COVID-19
Luxembourg,LU,2021-W03,national,LU,Luxembourg,853,44412,645397,6881.3459,1.920652076,TESSy COVID-19
Luxembourg,LU,2021-W04,national,LU,Luxembourg,1049,51321,645397,7951.849792,2.043997584,TESSy COVID-19
Luxembourg,LU,2021-W05,national,LU,Luxembourg,1187,61386,645397,9511.355026,1.933665657,TESSy COVID-19
Luxembourg,LU,2021-W06,national,LU,Luxembourg,1131,70268,645397,10887.56223,1.609552001,TESSy COVID-19
Luxembourg,LU,2021-W07,national,LU,Luxembourg,1295,60251,645397,9335.494277,2.14934192,TESSy COVID-19
Luxembourg,LU,2021-W08,national,LU,Luxembourg,1360,63445,645397,9830.383469,2.143588935,TESSy COVID-19
Luxembourg,LU,2021-W09,national,LU,Luxembourg,1251,60574,645397,9385.540993,2.065242513,TESSy COVID-19
Luxembourg,LU,2021-W10,national,LU,Luxembourg,1303,62517,645397,9686.596002,2.084233089,TESSy COVID-19
Luxembourg,LU,2021-W11,national,LU,Luxembourg,1637,63501,645397,9839.060299,2.577912159,TESSy COVID-19
Luxembourg,LU,2021-W12,national,LU,Luxembourg,1760,67052,645397,10389.26428,2.624828491,TESSy COVID-19
Luxembourg,LU,2021-W13,national,LU,Luxembourg,1626,79883,645397,12377.34294,2.035476885,TESSy COVID-19
Luxembourg,LU,2021-W14,national,LU,Luxembourg,1374,54615,645397,8462.233323,2.515792365,TESSy COVID-19
Luxembourg,LU,2021-W15,national,LU,Luxembourg,1332,60353,645397,9351.298503,2.207015393,TESSy COVID-19
Luxembourg,LU,2021-W16,national,LU,Luxembourg,1243,53986,645397,8364.77393,2.302448783,TESSy COVID-19
Luxembourg,LU,2021-W17,national,LU,Luxembourg,1137,50899,645397,7886.46368,2.233835635,TESSy COVID-19
Luxembourg,LU,2021-W18,national,LU,Luxembourg,954,53418,645397,8276.766084,1.78591486,TESSy COVID-19
Luxembourg,LU,2021-W19,national,LU,Luxembourg,758,49715,645397,7703.010705,1.524690737,TESSy COVID-19
Luxembourg,LU,2021-W20,national,LU,Luxembourg,526,72120,645397,11174.51739,0.729339989,TESSy COVID-19
Luxembourg,LU,2021-W21,national,LU,Luxembourg,372,44490,645397,6893.431485,0.836142953,TESSy COVID-19
Luxembourg,LU,2021-W22,national,LU,Luxembourg,338,47273,645397,7324.638943,0.714995875,TESSy COVID-19
Luxembourg,LU,2021-W23,national,LU,Luxembourg,200,45745,645397,7087.885441,0.437206252,TESSy COVID-19
Luxembourg,LU,2021-W24,national,LU,Luxembourg,103,46380,645397,7186.274495,0.222078482,TESSy COVID-19
Luxembourg,LU,2021-W25,national,LU,Luxembourg,125,39181,645397,6070.83702,0.319032184,TESSy COVID-19
Luxembourg,LU,2021-W26,national,LU,Luxembourg,846,35372,645397,5480.657642,2.391722266,TESSy COVID-19
Luxembourg,LU,2021-W27,national,LU,Luxembourg,910,43284,645397,6706.569755,2.102393494,TESSy COVID-19
Luxembourg,LU,2021-W28,national,LU,Luxembourg,800,49872,645397,7727.336817,1.604106513,TESSy COVID-19
Luxembourg,LU,2021-W29,national,LU,Luxembourg,651,43736,645397,6776.604168,1.488476312,TESSy COVID-19
Luxembourg,LU,2021-W30,national,LU,Luxembourg,509,46244,645397,7165.202193,1.100683332,TESSy COVID-19
Luxembourg,LU,2021-W31,national,LU,Luxembourg,485,36024,645397,5581.680733,1.346324672,TESSy COVID-19
Luxembourg,LU,2021-W32,national,LU,Luxembourg,370,29243,645397,4531.009596,1.265260062,TESSy COVID-19
Luxembourg,LU,2021-W33,national,LU,Luxembourg,503,28107,645397,4354.993903,1.789589782,TESSy COVID-19
Luxembourg,LU,2021-W34,national,LU,Luxembourg,634,27349,645397,4237.546812,2.31818348,TESSy COVID-19
Luxembourg,LU,2021-W35,national,LU,Luxembourg,655,29057,645397,4502.190125,2.25419004,TESSy COVID-19
Luxembourg,LU,2021-W36,national,LU,Luxembourg,605,29633,645397,4591.437518,2.041642763,TESSy COVID-19
Luxembourg,LU,2021-W37,national,LU,Luxembourg,580,28992,645397,4492.118804,2.000551876,TESSy COVID-19
Luxembourg,LU,2021-W38,national,LU,Luxembourg,621,13131,645397,2034.561673,4.729266621,TESSy COVID-19
Luxembourg,LU,2021-W39,national,LU,Luxembourg,626,14615,645397,2264.497666,4.283270612,TESSy COVID-19
Luxembourg,LU,2021-W40,national,LU,Luxembourg,728,15544,645397,2408.440076,4.683479156,TESSy COVID-19
Luxembourg,LU,2021-W41,national,LU,Luxembourg,854,16481,645397,2553.622034,5.18172441,TESSy COVID-19
Luxembourg,LU,2021-W42,national,LU,Luxembourg,1046,16736,645397,2593.132599,6.25,TESSy COVID-19
Luxembourg,LU,2021-W43,national,LU,Luxembourg,1176,20631,645397,3196.637109,5.700159953,TESSy COVID-19
Luxembourg,LU,2021-W44,national,LU,Luxembourg,1306,17316,645397,2682.999766,7.542157542,TESSy COVID-19
Luxembourg,LU,2021-W45,national,LU,Luxembourg,1564,18904,645397,2929.049872,8.273381295,TESSy COVID-19
Luxembourg,LU,2021-W46,national,LU,Luxembourg,1999,23542,645397,3647.677321,8.491207204,TESSy COVID-19
Luxembourg,LU,2021-W47,national,LU,Luxembourg,2549,27439,645397,4251.491718,9.289697146,TESSy COVID-19
Luxembourg,LU,2021-W48,national,LU,Luxembourg,2880,30268,645397,4689.826572,9.514999339,TESSy COVID-19
Luxembourg,LU,2021-W49,national,LU,Luxembourg,2725,30505,645397,4726.548156,8.93296181,TESSy COVID-19
Luxembourg,LU,2021-W50,national,LU,Luxembourg,2933,30921,645397,4791.004606,9.485462954,TESSy COVID-19
Luxembourg,LU,2021-W51,national,LU,Luxembourg,3033,25070,645397,3884.430823,12.09812525,TESSy COVID-19
Luxembourg,LU,2021-W52,national,LU,Luxembourg,6642,23008,645397,3564.93755,28.86821975,TESSy COVID-19
Luxembourg,LU,2022-W01,national,LU,Luxembourg,12803,36209,645397,5610.34526,35.3586125,TESSy COVID-19
Luxembourg,LU,2022-W02,national,LU,Luxembourg,13715,37818,645397,5859.649177,36.26579935,TESSy COVID-19
Luxembourg,LU,2022-W03,national,LU,Luxembourg,18413,42151,645397,6531.018892,43.68342388,TESSy COVID-19
Luxembourg,LU,2022-W04,national,LU,Luxembourg,17703,39136,645397,6063.864567,45.23456664,TESSy COVID-19
Luxembourg,LU,2022-W05,national,LU,Luxembourg,13029,32224,645397,4992.895846,40.43259682,TESSy COVID-19
Luxembourg,LU,2022-W06,national,LU,Luxembourg,6852,24327,645397,3769.307883,28.16623505,TESSy COVID-19
Luxembourg,LU,2022-W07,national,LU,Luxembourg,4237,15271,645397,2366.140531,27.74539978,TESSy COVID-19
Luxembourg,LU,2022-W08,national,LU,Luxembourg,5666,17551,645397,2719.411463,32.28306079,TESSy COVID-19
Luxembourg,LU,2022-W09,national,LU,Luxembourg,5764,17166,645397,2659.758257,33.57800303,TESSy COVID-19
Luxembourg,LU,2022-W10,national,LU,Luxembourg,7190,17853,645397,2766.204367,40.27334342,TESSy COVID-19
Luxembourg,LU,2022-W11,national,LU,Luxembourg,9459,20228,645397,3134.194922,46.76191418,TESSy COVID-19
Luxembourg,LU,2022-W12,national,LU,Luxembourg,11570,24603,645397,3812.072259,47.02678535,TESSy COVID-19
Luxembourg,LU,2022-W13,national,LU,Luxembourg,9821,22273,645397,3451.054157,44.09374579,TESSy COVID-19
Luxembourg,LU,2022-W14,national,LU,Luxembourg,7285,17789,645397,2756.28799,40.95227388,TESSy COVID-19
Luxembourg,LU,2022-W15,national,LU,Luxembourg,6395,15337,645397,2376.366794,41.69655082,TESSy COVID-19
Luxembourg,LU,2022-W16,national,LU,Luxembourg,5108,12910,645397,2000.319183,39.56622773,TESSy COVID-19
Luxembourg,LU,2022-W17,national,LU,Luxembourg,4363,12847,645397,1990.55775,33.96123609,TESSy COVID-19
Luxembourg,LU,2022-W18,national,LU,Luxembourg,3978,10763,645397,1667.655722,36.9599554,TESSy COVID-19
Luxembourg,LU,2022-W19,national,LU,Luxembourg,3233,9721,645397,1506.204708,33.25789528,TESSy COVID-19
Luxembourg,LU,2022-W20,national,LU,Luxembourg,2283,9178,645397,1422.070447,24.87470037,TESSy COVID-19
Luxembourg,LU,2022-W21,national,LU,Luxembourg,1433,6301,645397,976.2983094,22.74242184,TESSy COVID-19
Luxembourg,LU,2022-W22,national,LU,Luxembourg,2482,8209,645397,1271.9303,30.23510781,TESSy COVID-19
Luxembourg,LU,2022-W23,national,LU,Luxembourg,3668,9289,645397,1439.269163,39.48756594,TESSy COVID-19
Luxembourg,LU,2022-W24,national,LU,Luxembourg,5283,11336,645397,1756.438285,46.6037403,TESSy COVID-19
Luxembourg,LU,2022-W25,national,LU,Luxembourg,5981,11131,645397,1724.67489,53.73281826,TESSy COVID-19
Luxembourg,LU,2022-W26,national,LU,Luxembourg,7840,14201,645397,2200.351102,55.20737976,TESSy COVID-19
Luxembourg,LU,2022-W27,national,LU,Luxembourg,7799,14293,645397,2214.605894,54.56517176,TESSy COVID-19
Luxembourg,LU,2022-W28,national,LU,Luxembourg,6680,13168,645397,2040.294578,50.7290401,TESSy COVID-19
Luxembourg,LU,2022-W29,national,LU,Luxembourg,4808,10580,645397,1639.301081,45.4442344,TESSy COVID-19
Luxembourg,LU,2022-W30,national,LU,Luxembourg,2769,7787,645397,1206.544189,35.55926544,TESSy COVID-19
Luxembourg,LU,2022-W31,national,LU,Luxembourg,1782,6314,645397,978.3125735,28.22299652,TESSy COVID-19
Luxembourg,LU,2022-W32,national,LU,Luxembourg,1244,5076,645397,786.4926549,24.50748621,TESSy COVID-19
Luxembourg,LU,2022-W33,national,LU,Luxembourg,1082,4709,645397,729.6284303,22.97727755,TESSy COVID-19
Luxembourg,LU,2022-W34,national,LU,Luxembourg,1112,4894,645397,758.2929577,22.72170004,TESSy COVID-19
Luxembourg,LU,2022-W35,national,LU,Luxembourg,1046,4904,645397,759.8423916,21.32952692,TESSy COVID-19
Luxembourg,LU,2022-W36,national,LU,Luxembourg,1105,5144,645397,797.0288055,21.48133748,TESSy COVID-19
Luxembourg,LU,2022-W37,national,LU,Luxembourg,1453,5653,645397,875.8949918,25.70316646,TESSy COVID-19
Luxembourg,LU,2022-W38,national,LU,Luxembourg,1951,6445,645397,998.6101578,30.27152832,TESSy COVID-19
Luxembourg,LU,2022-W39,national,LU,Luxembourg,3246,8795,645397,1362.727128,36.90733371,TESSy COVID-19
Luxembourg,LU,2022-W40,national,LU,Luxembourg,4358,10274,645397,1591.888404,42.41775355,TESSy COVID-19
Luxembourg,LU,2022-W41,national,LU,Luxembourg,4038,10063,645397,1559.195348,40.12719865,TESSy COVID-19
Luxembourg,LU,2022-W42,national,LU,Luxembourg,3416,9159,645397,1419.126522,37.29664811,TESSy COVID-19
Luxembourg,LU,2022-W43,national,LU,Luxembourg,2323,7555,645397,1170.597322,30.74784911,TESSy COVID-19
Luxembourg,LU,2022-W44,national,LU,Luxembourg,1362,5428,645397,841.0327287,25.09211496,TESSy COVID-19
Luxembourg,LU,2022-W45,national,LU,Luxembourg,1461,6475,645397,1003.25846,22.56370656,TESSy COVID-19
Luxembourg,LU,2022-W46,national,LU,Luxembourg,1705,6578,645397,1019.217629,25.91973244,TESSy COVID-19
Luxembourg,LU,2022-W47,national,LU,Luxembourg,1938,7272,645397,1126.748342,26.65016502,TESSy COVID-19
Luxembourg,LU,2022-W48,national,LU,Luxembourg,2026,7542,645397,1168.583058,26.86290109,TESSy COVID-19
Luxembourg,LU,2022-W49,national,LU,Luxembourg,2517,8595,645397,1331.738449,29.28446771,TESSy COVID-19
Luxembourg,LU,2022-W50,national,LU,Luxembourg,2689,9098,645397,1409.674975,29.55594636,TESSy COVID-19
Luxembourg,LU,2022-W51,national,LU,Luxembourg,2873,9684,645397,1500.471803,29.66749277,TESSy COVID-19
Luxembourg,LU,2022-W52,national,LU,Luxembourg,1373,5331,645397,826.0032197,25.75501782,TESSy COVID-19
Luxembourg,LU,2023-W01,national,LU,Luxembourg,1053,5821,645397,901.9254815,18.08967531,TESSy COVID-19
Luxembourg,LU,2023-W02,national,LU,Luxembourg,672,5339,645397,827.2427669,12.58662671,TESSy COVID-19
Luxembourg,LU,2023-W03,national,LU,Luxembourg,551,5334,645397,826.4680499,10.32995876,TESSy COVID-19
Luxembourg,LU,2023-W04,national,LU,Luxembourg,646,4845,645397,750.7007315,13.33333333,TESSy COVID-19
Luxembourg,LU,2023-W05,national,LU,Luxembourg,849,5129,645397,794.7046547,16.5529343,TESSy COVID-19
Luxembourg,LU,2023-W06,national,LU,Luxembourg,940,4917,645397,761.8566557,19.11734798,TESSy COVID-19
Luxembourg,LU,2023-W07,national,LU,Luxembourg,884,4664,645397,722.6559776,18.95368782,TESSy COVID-19
Luxembourg,LU,2023-W08,national,LU,Luxembourg,1428,5653,645397,875.8949918,25.2609234,TESSy COVID-19
Luxembourg,LU,2023-W09,national,LU,Luxembourg,1638,5538,645397,858.0765018,29.57746479,TESSy COVID-19
Luxembourg,LU,2023-W10,national,LU,Luxembourg,1818,4902,645397,759.5325048,37.0869033,TESSy COVID-19
Luxembourg,LU,2023-W11,national,LU,Luxembourg,1798,4882,645397,756.433637,36.82916837,TESSy COVID-19
Luxembourg,LU,2023-W12,national,LU,Luxembourg,1575,4672,645397,723.8955248,33.7114726,TESSy COVID-19
Luxembourg,LU,2023-W13,national,LU,Luxembourg,1012,3349,645397,518.9054179,30.21797552,TESSy COVID-19
Luxembourg,LU,2023-W14,national,LU,Luxembourg,313,1504,645397,233.0348607,20.81117021,TESSy COVID-19
Luxembourg,LU,2023-W15,national,LU,Luxembourg,232,1191,645397,184.5375792,19.47942905,TESSy COVID-19
Luxembourg,LU,2023-W16,national,LU,Luxembourg,244,1152,645397,178.4947869,21.18055556,TESSy COVID-19
Luxembourg,LU,2023-W17,national,LU,Luxembourg,208,1044,645397,161.7609007,19.92337165,TESSy COVID-19
Luxembourg,LU,2023-W18,national,LU,Luxembourg,198,777,645397,120.3910151,25.48262548,TESSy COVID-19
Luxembourg,LU,2023-W19,national,LU,Luxembourg,152,709,645397,109.8548645,21.43864598,TESSy COVID-19
Luxembourg,LU,2023-W20,national,LU,Luxembourg,100,622,645397,96.37478947,16.07717042,TESSy COVID-19
Malta,MT,2020-W01,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W02,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W03,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W04,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W05,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W06,national,MT,Malta,NA,1,520971,0.191949264,NA,TESSy COVID-19
Malta,MT,2020-W07,national,MT,Malta,NA,NA,520971,NA,NA,NA
Malta,MT,2020-W08,national,MT,Malta,NA,1,520971,0.191949264,NA,TESSy COVID-19
Malta,MT,2020-W09,national,MT,Malta,NA,154,520971,29.56018665,NA,TESSy COVID-19
Malta,MT,2020-W10,national,MT,Malta,3,269,520971,51.63435201,1.115241636,TESSy COVID-19
Malta,MT,2020-W11,national,MT,Malta,28,918,520971,176.2094243,3.050108932,TESSy COVID-19
Malta,MT,2020-W12,national,MT,Malta,78,1564,520971,300.2086488,4.987212276,TESSy COVID-19
Malta,MT,2020-W13,national,MT,Malta,50,3084,520971,591.9715301,1.621271077,TESSy COVID-19
Malta,MT,2020-W14,national,MT,Malta,79,4618,520971,886.421701,1.710697272,TESSy COVID-19
Malta,MT,2020-W15,national,MT,Malta,149,6583,520971,1263.602005,2.263405742,TESSy COVID-19
Malta,MT,2020-W16,national,MT,Malta,44,6924,520971,1329.056704,0.635470826,TESSy COVID-19
Malta,MT,2020-W17,national,MT,Malta,20,4505,520971,864.7314342,0.443951165,TESSy COVID-19
Malta,MT,2020-W18,national,MT,Malta,30,7474,520971,1434.628799,0.401391491,TESSy COVID-19
Malta,MT,2020-W19,national,MT,Malta,23,7596,520971,1458.046609,0.302790943,TESSy COVID-19
Malta,MT,2020-W20,national,MT,Malta,54,9100,520971,1746.738302,0.593406593,TESSy COVID-19
Malta,MT,2020-W21,national,MT,Malta,56,10103,520971,1939.263414,0.554290805,TESSy COVID-19
Malta,MT,2020-W22,national,MT,Malta,7,8299,520971,1592.986942,0.084347512,TESSy COVID-19
Malta,MT,2020-W23,national,MT,Malta,11,6131,520971,1176.840937,0.179416082,TESSy COVID-19
Malta,MT,2020-W24,national,MT,Malta,21,6941,520971,1332.319841,0.302550065,TESSy COVID-19
Malta,MT,2020-W25,national,MT,Malta,15,5877,520971,1128.085824,0.255232261,TESSy COVID-19
Malta,MT,2020-W26,national,MT,Malta,5,5870,520971,1126.74218,0.085178876,TESSy COVID-19
Malta,MT,2020-W27,national,MT,Malta,2,5790,520971,1111.386238,0.034542314,TESSy COVID-19
